Buy,Sell,Value
25,34,-45.756316374226344
25,35,90.7214376970499
25,36,115.78790964110274
25,37,-104.38372980345389
25,38,-326.5116881510425
25,39,-292.5245592762397
25,40,-332.2785361983944
25,41,-318.3228271030568
25,42,-360.3280008812728
25,43,-369.1312535868955
25,44,-338.93123280432053
25,45,-342.94741390093236
25,46,-347.67283998217823
25,47,-376.8721259318683
25,48,-359.3537974150196
25,49,-366.4383281219907
25,50,-387.4428346129844
25,51,-393.2243064191365
25,52,-402.55461793794245
25,53,-415.22141594404815
25,54,-561.0812744676613
25,55,-596.6245791228595
25,56,-611.4029672468571
25,57,-613.0461687373945
25,58,-609.2370495259063
25,59,-605.447801224294
25,60,-613.5578268587252
25,61,-613.2401939615418
25,62,-614.0041130232269
25,63,-598.1288856367383
25,64,-599.820802802575
25,65,-602.0105507489521
25,66,-602.3597190974033
25,67,-624.7374047746474
25,68,-624.6283772521391
25,69,-623.639292954235
25,70,-625.7090198272042
25,71,-626.1639140495396
25,72,-626.2159295386044
25,73,-626.2131670578958
25,74,-504.2465664719611
25,75,-496.9591477342894
25,76,-497.5201439869529
25,77,-504.4487595358628
25,78,-497.3115633025877
25,79,-497.01841073049656
25,80,-496.658021451728
25,81,-497.10163874480656
25,82,-497.37895382496623
25,83,-498.13007421327393
25,84,-499.8377173160788
25,85,-499.8377173160788
25,86,-499.8813101880313
25,87,-500.9465036720844
25,88,-500.9853443888617
25,89,-500.9667111664374
25,90,-500.8183809631795
25,91,-500.9017383540752
25,92,-498.3518758000348
25,93,-498.4287053320054
25,94,-498.3922777102634
25,95,-498.48907978606184
25,96,-498.48907978606184
25,97,-498.48907978606184
25,98,-498.48907978606184
25,99,-498.48907978606184
26,0,-990
26,1,-990
26,2,-990
26,3,-990
26,4,-990
26,5,-980.2897389977645
26,6,-961.0671471195517
26,7,-959.4491285693796
26,8,-952.1600354389884
26,9,-948.6881614466754
26,10,-885.0335091276382
26,11,-854.6503773235481
26,12,-822.9032716787567
26,13,-822.4381420108311
26,14,-719.5896019756872
26,15,-722.7541598369965
26,16,-715.5347439965146
26,17,-714.1509327201891
26,18,-706.8612133183747
26,19,-677.6236864819987
26,20,-545.3024540083003
26,21,-416.7660587457165
26,22,-410.64126651032444
26,23,-331.9692241948749
26,24,-227.87790170964558
26,25,-109.67423271227693
26,26,-44.786065490190765
26,27,-184.4107309994759
26,28,-2.4671947620701076
26,29,-70.93698907485131
26,30,-108.20829045679815
26,31,45.325882999573395
26,32,40.94128018254591
26,33,143.90305154633486
26,34,120.97292464921301
26,35,201.64130167735397
26,36,225.77298351657055
26,37,-26.02651533652972
26,38,-271.67751994751706
26,39,-233.04519913090095
26,40,-283.484361902277
26,41,-284.89062852482516
26,42,-328.4349526027945
26,43,-338.00685773551004
26,44,-307.56210428647375
26,45,-311.6968677832111
26,46,-316.79310971307746
26,47,-348.287750043137
26,48,-325.3694066081012
26,49,-332.64302563813766
26,50,-356.01746753136763
26,51,-361.8054606297839
26,52,-374.11959147593325
26,53,-387.931433350931
26,54,-541.3999595295868
26,55,-579.2106686996525
26,56,-588.8562610998953
26,57,-590.7867044082277
26,58,-586.4191581964676
26,59,-582.275126332436
26,60,-591.6046931343383
26,61,-591.2775058224321
26,62,-592.1690784253426
26,63,-576.1708383486155
26,64,-539.9888273239822
26,65,-542.9183259365955
26,66,-543.3818006026131
26,67,-548.9349741987675
26,68,-548.7647628788337
26,69,-547.2242443813741
26,70,-550.4702406292786
26,71,-551.186402082801
26,72,-551.280885099778
26,73,-551.2778550360584
26,74,-388.921325221691
26,75,-377.564434123907
26,76,-378.45934346925395
26,77,-389.2551018823928
26,78,-378.1483096823409
26,79,-377.68314594190895
26,80,-377.0939159961282
26,81,-377.78072304891555
26,82,-378.2310432796028
26,83,-379.41257885751855
26,84,-382.08883863710764
26,85,-382.08883863710764
26,86,-382.1590547638233
26,87,-383.81863529684875
26,88,-383.8813322002991
26,89,-383.85199318737796
26,90,-383.6151764184314
26,91,-383.7501375266527
26,92,-379.7813118883957
26,93,-379.9048574703369
26,94,-379.84735141175577
26,95,-380.001830226472
26,96,-380.001830226472
26,97,-380.001830226472
26,98,-380.001830226472
26,99,-380.001830226472
27,0,-990
27,1,-990
27,2,-990
27,3,-990
27,4,-990
27,5,-980.2897389977645
27,6,-961.0671471195517
27,7,-959.4491285693796
27,8,-952.1600354389884
27,9,-948.6881614466754
27,10,-885.0335091276382
27,11,-865.2403109669744
27,12,-836.2526399582589
27,13,-834.7046413183748
27,14,-740.0816435161234
27,15,-736.8698173295991
27,16,-730.2711884672008
27,17,-732.394777390102
27,18,-725.496346155433
27,19,-697.9619908142608
27,20,-576.8302613237769
27,21,-444.9576793799342
27,22,-429.9463150012505
27,23,-358.81353902466356
27,24,-197.4401983187082
27,25,-67.52734245184132
27,26,-83.56068162014395
27,27,-215.1576687027362
27,28,-153.27826838271673
27,29,-212.916250971312
27,30,-198.40757932402957
27,31,-65.92156001208427
27,32,-84.10079492693545
27,33,10.678371198139388
27,34,-13.550751784704374
27,35,58.931613369446396
27,36,82.17883521090596
27,37,-114.29438403108222
27,38,-321.2579098158216
27,39,-284.40200806474735
27,40,-322.92748737980116
27,41,-347.6838124514064
27,42,-383.8827368739212
27,43,-393.2011977886402
27,44,-363.62169970082397
27,45,-365.332566817091
27,46,-369.58899021552816
27,47,-395.9669299710221
27,48,-375.30770637559823
27,49,-384.41615824295815
27,50,-403.65533321018165
27,51,-408.3047734018515
27,52,-418.23021578170943
27,53,-429.68128138465795
27,54,-570.398098120402
27,55,-604.9183878797713
27,56,-612.7360330640014
27,57,-614.3425830645579
27,58,-609.9465437594953
27,59,-605.9301601811413
27,60,-614.377212756832
27,61,-614.0310220070044
27,62,-614.8121870876909
27,63,-599.1076513441552
27,64,-600.8605462437022
27,65,-603.165714343681
27,66,-603.5309468410612
27,67,-616.4065664750582
27,68,-616.2818084514275
27,69,-615.1427499874733
27,70,-617.5309779106876
27,71,-618.0504857074318
27,72,-618.0956493615762
27,73,-618.0932635503884
27,74,-491.7713309484483
27,75,-483.36532012607194
27,76,-483.9989130414352
27,77,-491.9909646033405
27,78,-483.7352990487791
27,79,-483.41406277863194
27,80,-483.1570959874647
27,81,-483.6419791310136
27,82,-483.9273285819345
27,83,-484.7654600842411
27,84,-486.7665829267788
27,85,-486.7665829267788
27,86,-486.80790839660625
27,87,-488.02054533321376
27,88,-488.0573917041424
27,89,-488.0398566848796
27,90,-487.8463293439036
27,91,-487.92189464022664
27,92,-484.9854202333147
27,93,-485.06693927370566
27,94,-484.97958347725825
27,95,-485.2115870413139
27,96,-485.2115870413139
27,97,-485.2115870413139
27,98,-485.2115870413139
27,99,-485.2115870413139
28,0,-990
28,1,-990
28,2,-990
28,3,-990
28,4,-990
28,5,-980.2897389977645
28,6,-961.0671471195517
28,7,-959.4491285693796
28,8,-952.1600354389884
28,9,-951.6478527229239
28,10,-902.8178627332413
28,11,-884.3761754694942
28,12,-859.7352376045465
28,13,-863.7340288236617
28,14,-790.7340868033543
28,15,-796.2203285383769
28,16,-786.2564334335508
28,17,-790.714126162823
28,18,-772.7883097824549
28,19,-747.8300515389074
28,20,-581.0987699722442
28,21,-529.0295437974177
28,22,-512.8735414240423
28,23,-446.2179430072392
28,24,-324.6316930299702
28,25,-206.92613552559908
28,26,-204.53083362475923
28,27,-284.6995969802501
28,28,-247.1434868880308
28,29,-306.2166409063397
28,30,-278.29008317101875
28,31,-176.7996916513697
28,32,-189.8145685060053
28,33,-116.33102939191716
28,34,-139.2254844346753
28,35,-133.70114984646096
28,36,-112.3541383865277
28,37,-146.8225225434242
28,38,-338.9614033340597
28,39,-301.5893561592523
28,40,-330.13363636736517
28,41,-341.64941526812214
28,42,-385.5183230220335
28,43,-393.68967145072196
28,44,-363.8051223431864
28,45,-366.00859294361356
28,46,-370.2607654095483
28,47,-395.27558664192924
28,48,-373.258935389673
28,49,-381.8449844501771
28,50,-400.9044239937859
28,51,-405.75140333931336
28,52,-415.0400333477313
28,53,-426.51347659651236
28,54,-568.0563255970114
28,55,-603.1649738031409
28,56,-611.1375779843434
28,57,-612.7548885006497
28,58,-608.2417572333907
28,59,-604.4537537422219
28,60,-613.081470111244
28,61,-612.6255923099111
28,62,-610.1369765728056
28,63,-595.2154957133558
28,64,-597.1791014031085
28,65,-599.5754403926318
28,66,-599.9897396386069
28,67,-612.4895082631608
28,68,-612.3497122392396
28,69,-611.012103191519
28,70,-613.8714696663853
28,71,-614.5262003422765
28,72,-614.5843085537213
28,73,-614.5799054565158
28,74,-486.2463637203554
28,75,-479.462814885426
28,76,-480.2170171614689
28,77,-487.0603264381295
28,78,-480.0028993745094
28,79,-479.6282932599656
28,80,-479.27900120990637
28,81,-479.88871020448175
28,82,-480.21416212360333
28,83,-481.11756397310387
28,84,-483.2340741200546
28,85,-483.2340741200546
28,86,-483.2855015403648
28,87,-484.5829742678621
28,88,-484.6291252980762
28,89,-484.60878761120125
28,90,-484.3749500852892
28,91,-484.47075068990534
28,92,-481.32931598643245
28,93,-481.4302552136482
28,94,-481.32734517258746
28,95,-481.62118759063384
28,96,-481.62118759063384
28,97,-481.62118759063384
28,98,-481.62118759063384
28,99,-481.62118759063384
29,0,-990
29,1,-990
29,2,-990
29,3,-990
29,4,-990
29,5,-980.2897389977645
29,6,-961.0671471195517
29,7,-959.4491285693796
29,8,-954.4190188402908
29,9,-953.686269809935
29,10,-913.8444492913702
29,11,-896.0030384211716
29,12,-873.5352689599722
29,13,-875.5783866881412
29,14,-811.5296316237427
29,15,-813.2218429408883
29,16,-804.4251169165908
29,17,-807.6392860323589
29,18,-791.3513274451925
29,19,-768.2466852890326
29,20,-674.8107503805413
29,21,-627.2248681324356
29,22,-625.5443284604194
29,23,-500.63851687686304
29,24,-388.53073873630603
29,25,-278.0449936655307
29,26,-192.91698013329255
29,27,-269.4423988081976
29,28,-252.38897314968324
29,29,-329.8757699357956
29,30,-269.1272779325519
29,31,-107.41333367577244
29,32,-126.08726298506508
29,33,-35.735958362867336
29,34,-52.628997682992406
29,35,-54.84229570069897
29,36,-31.156991734377925
29,37,-66.79785093783096
29,38,-277.2188131080642
29,39,-230.19085297677924
29,40,-305.8155320780537
29,41,-274.0165342453258
29,42,-327.9245778425146
29,43,-320.453094955697
29,44,-290.69821079301767
29,45,-293.60933261972116
29,46,-299.5244179562202
29,47,-333.7145484909669
29,48,-305.97700236127827
29,49,-310.1561314452189
29,50,-336.8559925248189
29,51,-343.83331793926095
29,52,-357.05273856765626
29,53,-372.6969286117283
29,54,-532.3894135598749
29,55,-571.8221135278952
29,56,-582.8911707888213
29,57,-585.2481366270846
29,58,-579.070705541672
29,59,-575.7973428069007
29,60,-587.5405213466404
29,61,-587.0698062335631
29,62,-583.7342895015595
29,63,-569.8377518970817
29,64,-532.2330402805111
29,65,-535.9999396102619
29,66,-536.6509148976064
29,67,-541.9868788419341
29,68,-541.752793307553
29,69,-539.533856155198
29,70,-544.334512083508
29,71,-545.4518624284448
29,72,-545.566895549435
29,73,-545.5570259223172
29,74,-409.4167280015625
29,75,-399.03775376347505
29,76,-400.3155674150217
29,77,-410.8260974089979
29,78,-400.1033427339652
29,79,-399.46083106617954
29,80,-398.8289390915774
29,81,-399.7857866571167
29,82,-400.3705168345993
29,83,-401.85567636543936
29,84,-405.1664261037647
29,85,-405.1664261037647
29,86,-405.25583788739544
29,87,-407.28374764330937
29,88,-407.36411230029694
29,89,-407.32938338544454
29,90,-406.9258052215926
29,91,-407.0931133188868
29,92,-402.2794629356047
29,93,-402.454740658093
29,94,-402.27828454827863
29,95,-402.78699299803395
29,96,-402.78699299803395
29,97,-402.78699299803395
29,98,-402.78699299803395
29,99,-402.78699299803395
30,0,-990
30,1,-990
30,2,-990
30,3,-990
30,4,-990
30,5,-980.2897389977645
30,6,-961.0671471195517
30,7,-959.4491285693796
30,8,-954.4190188402908
30,9,-953.686269809935
30,10,-920.2725701402143
30,11,-902.5330177866772
30,12,-881.2857619664505
30,13,-882.5979985208787
30,14,-823.8303096821151
30,15,-824.9983068675122
30,16,-821.4968224557065
30,17,-823.4917231312899
30,18,-808.6093320760845
30,19,-787.1687896785384
30,20,-705.014889751536
30,21,-660.7228299230815
30,22,-658.4552018857052
30,23,-567.2264872609048
30,24,-469.40615130149774
30,25,-408.45782519043405
30,26,-298.656576015067
30,27,-354.6000385660766
30,28,-383.05544086203304
30,29,-464.82766258164565
30,30,-374.9427727350885
30,31,-201.65966598843193
30,32,-192.97857162426635
30,33,-85.37833909889957
30,34,-90.3730030060193
30,35,-113.75265090274581
30,36,-136.61567755487698
30,37,-143.65019313475545
30,38,-335.59656913588776
30,39,-289.59753077148326
30,40,-341.62925506849086
30,41,-326.7779178845706
30,42,-381.024585714713
30,43,-374.5047134079951
30,44,-344.63587778386875
30,45,-347.41323600384743
30,46,-353.103156500445
30,47,-384.29958897553297
30,48,-362.1903141471197
30,49,-365.39379556629154
30,50,-390.72997661262775
30,51,-398.12255922669425
30,52,-408.2524912862765
30,53,-423.17929215148564
30,54,-569.8767209170873
30,55,-605.1679238736338
30,56,-623.815870203756
30,57,-625.8638789929116
30,58,-620.4902212808292
30,59,-617.6926823950284
30,60,-627.8581304602218
30,61,-627.4639105088337
30,62,-624.5640239102593
30,63,-611.1250469153832
30,64,-613.5374787569162
30,65,-616.3864883299399
30,66,-616.8777260462624
30,67,-628.9448089112959
30,68,-628.7742939759653
30,69,-627.2088047429545
30,70,-630.6151110594135
30,71,-631.4088091808609
30,72,-631.5013218787223
30,73,-631.4958645413188
30,74,-520.1725308103759
30,75,-512.7230900482865
30,76,-513.6546930425137
30,77,-521.1972554303409
30,78,-513.5100821473549
30,79,-513.0479674891532
30,80,-512.5821227424565
30,81,-513.2707614012236
30,82,-513.6957206131633
30,83,-514.7626422326651
30,84,-517.1425284752108
30,85,-517.1425284752108
30,86,-517.2077421072698
30,87,-518.6605452536472
30,88,-518.7192465225991
30,89,-518.6943466566478
30,90,-518.4020201485486
30,91,-518.5245596630886
30,92,-515.0731918954303
30,93,-515.2008859740239
30,94,-515.0738667035927
30,95,-515.4434212135129
30,96,-515.4434212135129
30,97,-515.4434212135129
30,98,-515.4434212135129
30,99,-515.4434212135129
31,0,-990
31,1,-990
31,2,-990
31,3,-990
31,4,-990
31,5,-978.7702774306263
31,6,-956.5397345227746
31,7,-954.668528442284
31,8,-948.8513071813754
31,9,-948.0038975883706
31,10,-909.3616224506623
31,11,-888.8461850809307
31,12,-864.2741588329509
31,13,-865.7917341533496
31,14,-804.8066050447046
31,15,-817.3786850880526
31,16,-812.8220595229592
31,17,-815.0070343726352
31,18,-798.5181998653039
31,19,-774.5894218014239
31,20,-686.4161416737717
31,21,-644.1359097510041
31,22,-641.7305297922388
31,23,-544.0923588126572
31,24,-437.8136120354202
31,25,-374.07092711832615
31,26,-257.0581505248326
31,27,-314.75022255926524
31,28,-343.7995206361936
31,29,-429.9151007693947
31,30,-350.4876751385108
31,31,-205.63575911618307
31,32,-193.0822676801289
31,33,-82.38670110167402
31,34,-71.31736942884868
31,35,-76.71826663341221
31,36,-98.27215825142412
31,37,-81.54592024316207
31,38,-280.7215672408854
31,39,-242.28230852048887
31,40,-289.715787130369
31,41,-250.1100728895487
31,42,-301.6616514084835
31,43,-293.4060749267264
31,44,-259.9197728104052
31,45,-262.68134041732924
31,46,-268.4847520353767
31,47,-302.0631115948204
31,48,-273.10656856449
31,49,-276.748156062642
31,50,-306.07682969024546
31,51,-314.71598018740974
31,52,-326.62503167976587
31,53,-344.0953395175171
31,54,-514.0857600397778
31,55,-555.0297629424189
31,56,-576.885308828129
31,57,-579.1703873086485
31,58,-572.8605199808425
31,59,-569.6304940216978
31,60,-581.5069008188899
31,61,-580.8798647417519
31,62,-577.399065411816
31,63,-561.9026410011212
31,64,-564.6051380204584
31,65,-567.8604623817106
31,66,-568.4258846049102
31,67,-590.0676734989578
31,68,-589.8600681741783
31,69,-588.1234723755814
31,70,-591.8656547044961
31,71,-592.7173428892627
31,72,-592.815470066149
31,73,-592.8084924264161
31,74,-466.71384951827713
31,75,-458.3449005610519
31,76,-459.3357004267706
31,77,-467.7426586644782
31,78,-459.14267683146437
31,79,-458.6238990296286
31,80,-458.0666140082993
31,81,-458.8004782396241
31,82,-459.27896421440374
31,83,-460.4081278534312
31,84,-463.0531714713204
31,85,-463.0531714713204
31,86,-463.1261347993108
31,87,-464.7075307431351
31,88,-464.7731885344021
31,89,-464.74523359368783
31,90,-464.4177151725777
31,91,-464.55470253211894
31,92,-460.7048861390723
31,93,-460.8477876445019
31,94,-460.7052983845737
31,95,-461.11909939604953
31,96,-461.11909939604953
31,97,-461.11909939604953
31,98,-461.11909939604953
31,99,-461.11909939604953
32,0,-990
32,1,-990
32,2,-990
32,3,-990
32,4,-990
32,5,-978.7702774306263
32,6,-956.5397345227746
32,7,-954.668528442284
32,8,-948.8513071813754
32,9,-948.0038975883706
32,10,-909.3616224506623
32,11,-892.7767294276018
32,12,-869.4094588325061
32,13,-873.4978918230446
32,14,-816.404606956482
32,15,-826.5997689008279
32,16,-827.2448014180106
32,17,-829.2583199755917
32,18,-814.1389228315998
32,19,-792.1258056717109
32,20,-711.4736061331075
32,21,-672.6565660347379
32,22,-670.4349004514314
32,23,-581.9584986323922
32,24,-483.5523223666369
32,25,-435.6588979316766
32,26,-337.7201260017057
32,27,-383.31392955580736
32,28,-404.0609410777739
32,29,-479.575187030139
32,30,-383.40380103634595
32,31,-239.32410520366193
32,32,-213.04424488299003
32,33,-99.4154901390691
32,34,-82.12945403975095
32,35,-100.23501370981887
32,36,-110.24429620558476
32,37,-65.34795559525674
32,38,-268.66837157578306
32,39,-287.09210672164363
32,40,-338.55515854278406
32,41,-328.01534861019167
32,42,-340.70274393992236
32,43,-343.67900944355165
32,44,-288.30013336429937
32,45,-289.9193532195057
32,46,-295.1045425435828
32,47,-325.1747329430393
32,48,-323.92362467050356
32,49,-326.14995480712565
32,50,-350.3510436712204
32,51,-357.81801528203613
32,52,-367.0697788540304
32,53,-366.50251319134173
32,54,-410.53493964356284
32,55,-411.91214174098326
32,56,-430.87470122812834
32,57,-431.9052074720472
32,58,-422.70495408804777
32,59,-255.36890185896516
32,60,-279.03299996763167
32,61,-276.2449825687363
32,62,-269.62108682658044
32,63,-246.64131907982946
32,64,-248.04750672404256
32,65,-254.94387739078982
32,66,-251.5585161355459
32,67,-267.2836152538071
32,68,-266.7756194483216
32,69,-262.333421366768
32,70,-272.0866609232466
32,71,-313.0747481765682
32,72,-313.36446927548684
32,73,-313.34820253702134
32,74,-424.51871814376375
32,75,-413.5462329495482
32,76,-414.97600447049047
32,77,-426.10293098103796
32,78,-414.81399602943327
32,79,-414.1053220295668
32,80,-413.37522781796923
32,81,-414.3694920083297
32,82,-415.04078128011724
32,83,-416.6616475689367
32,84,-420.2172484198064
32,85,-420.2172484198064
32,86,-420.31799442402536
32,87,-422.4754254790075
32,88,-422.56616661815497
32,89,-422.52797812516746
32,90,-422.0776869224787
32,91,-422.26732427267285
32,92,-417.1813882430623
32,93,-417.3785627448114
32,94,-417.18342361396316
32,95,-417.750278975492
32,96,-417.750278975492
32,97,-417.750278975492
32,98,-417.750278975492
32,99,-417.750278975492
33,0,-990
33,1,-990
33,2,-990
33,3,-990
33,4,-990
33,5,-978.7702774306263
33,6,-956.5397345227746
33,7,-954.668528442284
33,8,-948.8513071813754
33,9,-948.0038975883706
33,10,-910.7606012381683
33,11,-901.1295896609338
33,12,-879.9872964584121
33,13,-883.4958191750962
33,14,-832.4680484609428
33,15,-841.8545218232441
33,16,-842.6665047231402
33,17,-846.271211009395
33,18,-832.8419294055901
33,19,-813.2706218804217
33,20,-744.5645641724094
33,21,-706.2328574187559
33,22,-704.1182639480446
33,23,-625.7152481244982
33,24,-537.6520554379613
33,25,-495.31059348900044
33,26,-416.04325960383494
33,27,-452.6889502983863
33,28,-367.9417223401724
33,29,-455.1906295451498
33,30,-352.83368433170403
33,31,-210.20012218300008
33,32,-164.8063917664499
33,33,-39.843913385196856
33,34,-20.25080113424542
33,35,-43.82870228560364
33,36,-0.08814999097285181
33,37,53.55625005522484
33,38,-201.30189971502512
33,39,-269.65286170289625
33,40,-318.34132099069296
33,41,-313.6088671516932
33,42,-324.1624133080222
33,43,-326.67215342841405
33,44,-278.8551373852611
33,45,-280.9209768603596
33,46,-286.8253986302204
33,47,-340.8662257044253
33,48,-339.5272809562011
33,49,-311.2309231585906
33,50,-339.82353517297474
33,51,-349.08187764370854
33,52,-359.47505203996184
33,53,-358.00598706462637
33,54,-408.1329134217551
33,55,-409.82038176968854
33,56,-431.66550857303184
33,57,-433.0297766643793
33,58,-422.6795218461911
33,59,-258.6210378556033
33,60,-285.38783925703706
33,61,-282.5345857592574
33,62,-275.40322629645794
33,63,-254.33943885163526
33,64,-255.9785285368045
33,65,-263.4694771896016
33,66,-259.68370464941415
33,67,-281.737364780332
33,68,-281.18106413472407
33,69,-276.32551318324016
33,70,-286.8165598524926
33,71,-327.2716061416447
33,72,-327.4930918456586
33,73,-327.46180412445057
33,74,-435.5580695310169
33,75,-423.84883860359804
33,76,-425.58899095723586
33,77,-437.48500841511424
33,78,-425.6640300784608
33,79,-424.5879007727244
33,80,-423.46072236708176
33,81,-424.53123082586785
33,82,-425.507237320929
33,83,-427.4436909683537
33,84,-431.42961599536034
33,85,-431.42961599536034
33,86,-431.5700599573164
33,87,-433.92474411346217
33,88,-434.0517926087377
33,89,-434.0013068398055
33,90,-433.3865542569411
33,91,-433.65418540607595
33,92,-428.2374313081959
33,93,-428.511360550215
33,94,-428.2500802055637
33,95,-429.0299526444203
33,96,-429.0299526444203
33,97,-429.0299526444203
33,98,-429.0299526444203
33,99,-429.0299526444203
34,0,-990
34,1,-990
34,2,-990
34,3,-990
34,4,-990
34,5,-978.770277430626
34,6,-957.1193011552575
34,7,-955.2968787959401
34,8,-949.4596291100997
34,9,-948.5553217509114
34,10,-912.269138648487
34,11,-902.4953262814195
34,12,-882.2005632419168
34,13,-885.4088001650598
34,14,-835.815525898967
34,15,-843.180411450139
34,16,-843.838524465581
34,17,-847.5161264143181
34,18,-834.206390998337
34,19,-814.8238688335525
34,20,-747.0670277046429
34,21,-709.6463464157862
34,22,-708.5904006553031
34,23,-631.64977236306
34,24,-542.6586808270133
34,25,-452.1547720831393
34,26,-393.26599996379764
34,27,-415.00113389888156
34,28,-324.5954895499567
34,29,-404.8281013069643
34,30,-297.94071018270506
34,31,-123.930552379353
34,32,-62.31208519554684
34,33,95.51797342594136
34,34,113.34780988077569
34,35,115.91267807433792
34,36,168.29203957845857
34,37,372.895956647184
34,38,52.27588374029176
34,39,-11.616668388322864
34,40,-104.99493185282847
34,41,-114.08652265698154
34,42,-128.86829496304216
34,43,-132.16790782949192
34,44,-182.4129797412346
34,45,-183.91553112293525
34,46,-178.75670021475065
34,47,-245.74500035166076
34,48,-237.69474973659746
34,49,-197.001619036945
34,50,-249.77706550192377
34,51,-263.1606846965227
34,52,-279.3413841682247
34,53,-278.8016654521348
34,54,-344.70875824533454
34,55,-347.2212536387514
34,56,-393.49021540435785
34,57,-395.4076140606278
34,58,-381.30007606483656
34,59,-376.56812897999436
34,60,-403.2529363262511
34,61,-400.58986298847475
34,62,-397.35169947636973
34,63,-379.7303137959065
34,64,-381.2601490211111
34,65,-385.36765314191746
34,66,-381.40441552882123
34,67,-399.7464013790836
34,68,-399.1598699979982
34,69,-394.2703322871377
34,70,-404.8976223467395
34,71,-438.6945934327413
34,72,-438.9194548928062
34,73,-438.8835780745276
34,74,-524.8326115022072
34,75,-513.1056361047486
34,76,-514.9649443654374
34,77,-526.8896249336867
34,78,-515.1649468761623
34,79,-513.9851916442906
34,80,-512.7109356401206
34,81,-513.7843049969636
34,82,-514.8754880613628
34,83,-517.7866545476938
34,84,-521.7590086525769
34,85,-521.7590086525769
34,86,-521.9061565874489
34,87,-524.2246245346992
34,88,-524.3577803922534
34,89,-524.3050981555198
34,90,-523.6620073997109
34,91,-523.9426673601735
34,92,-517.801992655782
34,93,-518.1027705294526
34,94,-517.8166829046744
34,95,-518.6723690604277
34,96,-518.6723690604277
34,97,-518.6723690604277
34,98,-518.6723690604277
34,99,-518.6723690604277
35,0,-990
35,1,-990
35,2,-990
35,3,-990
35,4,-990
35,5,-978.770277430626
35,6,-957.1193011552575
35,7,-955.2968787959401
35,8,-949.4596291100997
35,9,-948.5553217509114
35,10,-912.269138648487
35,11,-902.4953262814195
35,12,-882.2005632419168
35,13,-885.4088001650598
35,14,-835.815525898967
35,15,-843.3505835594885
35,16,-832.7927314645408
35,17,-836.8843141245877
35,18,-822.5372978489862
35,19,-803.2904259728152
35,20,-732.3300729743116
35,21,-688.6250293709616
35,22,-687.6918179626365
35,23,-603.9007934683528
35,24,-507.5446521048516
35,25,-410.3031706803822
35,26,-363.45947680430754
35,27,-385.84411561722754
35,28,-290.56776807942333
35,29,-376.03462668656766
35,30,-285.36493688462815
35,31,-112.98175464040924
35,32,-53.879619724377335
35,33,115.03673276406289
35,34,128.03794049648468
35,35,129.87184918737876
35,36,182.7889244191192
35,37,387.5749019977434
35,38,73.82295693840706
35,39,-42.619653441989385
35,40,-125.32767964761973
35,41,-132.98426724235765
35,42,-170.98404873295627
35,43,-173.17198207997814
35,44,-218.8388084732925
35,45,-218.66766911095115
35,46,-213.98965284260584
35,47,-276.78521874576694
35,48,-269.23599531821463
35,49,-229.96337535238604
35,50,-280.60092323595353
35,51,-293.5509251543841
35,52,-308.52089111726536
35,53,-307.56371315225266
35,54,-370.7014139290384
35,55,-373.17068708241686
35,56,-416.57574785401016
35,57,-418.5640055218108
35,58,-404.9719228558119
35,59,-400.38870299423576
35,60,-426.2715642291622
35,61,-423.91012288865153
35,62,-420.9410938033542
35,63,-404.14249209633584
35,64,-405.79214057898145
35,65,-409.7903236855653
35,66,-405.7823086124473
35,67,-422.40779794895883
35,68,-421.89796048992827
35,69,-417.1977439917345
35,70,-427.5370878361892
35,71,-460.0691649681451
35,72,-460.27762748882304
35,73,-460.2417943371138
35,74,-541.9624796004406
35,75,-530.9140625701089
35,76,-532.8369078389264
35,77,-544.1960753473099
35,78,-533.1191224235527
35,79,-531.9337174999395
35,80,-530.6983720101854
35,81,-531.7905319111834
35,82,-532.8921035953929
35,83,-535.9289735626176
35,84,-539.8113232967407
35,85,-539.8113232967407
35,86,-539.959091053055
35,87,-542.271079021479
35,88,-542.4047829501045
35,89,-542.3518149282985
35,90,-541.7057140903476
35,91,-541.987480338022
35,92,-535.9911740501614
35,93,-536.2932417510768
35,94,-536.0056873305655
35,95,-536.865229709912
35,96,-536.865229709912
35,97,-536.865229709912
35,98,-536.865229709912
35,99,-536.865229709912
36,0,-990
36,1,-990
36,2,-990
36,3,-990
36,4,-990
36,5,-978.770277430626
36,6,-957.1193011552575
36,7,-955.2968787959401
36,8,-949.4596291100997
36,9,-946.2088016891979
36,10,-907.0661192887255
36,11,-897.1957317067375
36,12,-875.3764299783968
36,13,-877.967261038003
36,14,-823.5606784157503
36,15,-832.7746138191872
36,16,-816.7715589837117
36,17,-821.4192914348234
36,18,-805.567784418387
36,19,-783.8169882968414
36,20,-702.729295720473
36,21,-636.4381264286917
36,22,-635.2967904238508
36,23,-534.6452363801734
36,24,-421.64356944768815
36,25,-356.853331502894
36,26,-305.8003545998763
36,27,-323.1759427529664
36,28,-199.4583022379643
36,29,-289.5802888182666
36,30,-184.8383673021367
36,31,6.297363373763346
36,32,76.49491082905706
36,33,277.3375121984036
36,34,284.44832374465886
36,35,283.5561879395668
36,36,305.4447456084972
36,37,530.6829692281844
36,38,180.6866989609557
36,39,86.0131618284006
36,40,-19.643447444878234
36,41,-36.119612891668226
36,42,-75.7266764801484
36,43,-76.89507758864318
